Home,Away,Season,Round,Day,Result,true_forecast#home,true_forecast#draw,true_forecast#away,true_rating#Home,true_rating#Away
2,6,1,26,27,home,0.43037680297514525,0.2846013241581247,0.28502187286673003,292.85908351414145,289.57807908422217
2,6,2,26,27,home,0.5263002032579118,0.26042507382286906,0.21327472291921915,298.072135718401,230.52246943216826
2,6,3,26,27,home,0.5705483253744414,0.24464102808631036,0.18481064653924814,324.0259164482672,226.67780759850658
2,6,4,26,27,draw,0.6335497933098986,0.2180843688647897,0.14836583782531176,349.9149550300381,208.66896393030277
8,6,0,12,13,home,0.8233492355272185,0.11595159317820254,0.06069917129457901,579.5242468823675,272.9899545882939
8,6,1,12,13,home,0.8191697761300567,0.1184872205793861,0.06234300329055718,589.4991673710517,287.7103744005971
8,6,2,12,13,home,0.8497997401659947,0.09965560274760421,0.050544657086401136,570.4221761822719,231.58363407010918
8,6,3,12,13,home,0.847646614921473,0.10099783695055373,0.05135554812797324,560.7020472275905,224.65853106527652
8,6,4,12,13,home,0.7928883689766346,0.1341745663413912,0.07293706468197415,484.9166511481629,211.17923231610195
10,6,0,28,29,home,0.9546704216385836,0.031229943639906926,0.014099634721509501,833.3826600483369,275.48159182985756
10,6,1,28,29,home,0.9607174663319596,0.027116904902844918,0.012165628765195436,872.3125290167968,289.4957986946664
10,6,2,28,29,home,0.9684782935295946,0.021813707489934497,0.009707998980470907,850.2188525760411,229.37724135617665
10,6,3,28,29,home,0.9716533474335827,0.019636262468390675,0.008710390098026672,864.2203690014093,225.1386765908548
10,6,4,28,29,home,0.971727582922529,0.019585297902854022,0.008687119174616925,848.4225133963555,208.89104124439945
12,6,0,14,15,draw,0.30620916162620193,0.288169823130002,0.40562101524379607,187.9558356615305,274.2728567077682
12,6,1,14,15,home,0.30584696156605107,0.28812077964566984,0.4060322587882791,201.33702669189162,287.93829359611374
12,6,2,14,15,away,0.4215559934287241,0.2860139275033009,0.292430079067975,228.99784856449006,231.72937179244738
12,6,3,14,15,home,0.4793999533650247,0.27413461414230533,0.24646543249266997,260.3229437930547,224.06408669593162
12,6,4,14,15,home,0.48187056431405617,0.2734975179436959,0.2446319177422479,248.5886876962528,210.68027897412182
15,7,0,0,1,away,0.047439942609589836,0.09444903151937656,0.8581110258710336,157.67536950591654,607.6234715809243
15,7,1,0,1,away,0.03840511795844104,0.07867225888180296,0.882922623159756,137.25167631592925,623.9854280743006
15,7,2,0,1,away,0.029658126704979138,0.06247089410806972,0.9078709791869511,155.2119751768532,686.5306885689228
15,7,3,0,1,away,0.04365183854019772,0.08794916578920886,0.8683989956705934,205.2765780633661,669.7560165517638
15,7,4,0,1,away,0.03109236791983161,0.06519216237088798,0.9037154697092804,156.14777111157142,679.3489210874063
6,7,0,1,2,away,0.08984260724906634,0.1569935114517229,0.7531638812992107,272.0614982229313,607.9878669872758
6,7,1,1,2,home,0.08660738811242097,0.15282741334408845,0.7605651985434906,281.46962490820687,624.0997394296265
6,7,2,1,2,draw,0.04760171006064129,0.09472297648778849,0.8576753134515702,237.2973915871627,686.6498303950865
6,7,3,1,2,away,0.04933855944068022,0.09764575223799277,0.853015688321327,226.29474769457684,669.3700946028076
6,7,4,1,2,away,0.04271105107450002,0.08630939837714913,0.8709795505483509,211.5628803412105,679.8374776357367
4,7,0,17,18,away,0.06440514954942733,0.12162888142541395,0.8139659690251587,214.82959843491324,610.8277549059493
4,7,1,17,18,draw,0.057070407404609336,0.11025452119767132,0.8326750713977193,207.4689551183389,624.9199373571672
4,7,2,17,18,draw,0.045988081548731685,0.09197714976346816,0.8620347686878002,229.0201917573034,684.4025081497573
4,7,3,17,18,away,0.061660032066517934,0.11743711721519068,0.8209028507182914,267.64439517423784,671.3904585060432
4,7,4,17,18,away,0.05664468660334998,0.10957705327618728,0.8337782601204627,262.535842292719,681.309977701485
2,7,0,3,4,away,0.09104257867111354,0.15851543179459193,0.7504419895342945,276.18494643879916,609.6801059865206
2,7,1,3,4,home,0.09723625391153401,0.16617421407297195,0.736589532015494,302.8644511061427,624.2506615048093
2,7,2,3,4,away,0.06522562142870525,0.12286683564704559,0.8119075429242492,293.32592374299173,687.0680629745616
2,7,3,3,4,draw,0.08946259645267973,0.15650892817538808,0.7540284753719322,332.0735040842701,668.7758969762954
2,7,4,3,4,away,0.09180527211359513,0.15947625922178998,0.7487184686646149,347.857718133688,679.8225660044267
8,7,0,19,20,away,0.382405423657149,0.29034452408182804,0.32725005226102294,581.6045756218915,611.4963843824271
8,7,1,19,20,draw,0.3736872409609002,0.29084762821275073,0.33546513082634905,589.8033270755826,625.8751050703682
8,7,2,19,20,draw,0.27437052371687065,0.28224561572743845,0.4433838605556909,571.0363000374791,683.1296420498052
8,7,3,19,20,away,0.2775366239040421,0.28298669176027286,0.43947668433568504,560.8161546556363,670.268458933372
8,7,4,19,20,home,0.183586703849828,0.243870414255556,0.572542881894616,482.1259687101219,680.8315788227628
10,7,0,5,6,home,0.7357372777480377,0.16664060807718117,0.09762211417478116,831.5339826859065,610.8790948402353
10,7,1,5,6,away,0.7664854529026214,0.14946619657478327,0.08404835052259531,872.1773024421211,624.0820784154765
10,7,2,5,6,home,0.665661347922969,0.2029375144865499,0.13140113759048105,852.4917911312397,687.7206833075356
10,7,3,5,6,home,0.7069185303299315,0.1820713811462149,0.11101008852385356,866.4877631317448,669.7436293827267
10,7,4,5,6,home,0.6718847804829015,0.1998876722521568,0.12822754726494173,849.897289333615,680.4436155849113
12,7,0,21,22,away,0.05516763671733338,0.10721158001014486,0.8376207832725218,189.08328637293621,612.5217911082018
12,7,1,21,22,away,0.05477948688163814,0.10658608686552085,0.838634426252841,200.8725972586402,625.5563390234706
12,7,2,21,22,draw,0.046263004976408784,0.09244705581278756,0.8612899392108037,229.20924143382905,683.55013039554
12,7,3,21,22,away,0.06018527319951417,0.11515316061251357,0.8246615661879723,262.2375479520467,670.280058875159
12,7,4,21,22,away,0.05238814742683284,0.10269659945213971,0.8449152531210274,249.5234557372381,682.0675571708247
14,7,0,7,8,away,0.05379554056547031,0.10499321123127092,0.8412112482032588,183.29241853212744,611.1704354596161
14,7,1,7,8,away,0.04887260691926232,0.09686495640288728,0.8542624366778504,178.65720758185037,623.3957003699006
14,7,2,7,8,away,0.03459347191338069,0.07172748403170182,0.8936790440549175,181.7854089116351,686.5994579146682
14,7,3,7,8,away,0.03960182115586053,0.08081669881021103,0.8795814800339284,189.3316451674136,670.7437888525318
14,7,4,7,8,away,0.031024961927034078,0.06506484685701974,0.9039101912159462,157.33282405524932,680.9072819114092
0,7,0,23,24,home,0.5625347222162738,0.24768761709974838,0.18977766068397786,704.8755666531641,612.9663128238947
0,7,1,23,24,home,0.6045222480552321,0.23087109333985784,0.16460665860490997,747.1090120817405,626.3850219487591
0,7,2,23,24,home,0.5764732665178984,0.2423376929443937,0.18118904053770787,784.6446293592534,683.2592411280916
0,7,3,23,24,home,0.5558310536465623,0.2501742320935111,0.19399471425992668,757.8263129402989,670.4497482959663
0,7,4,23,24,away,0.5403582584393829,0.25569139503204147,0.20395034652857563,759.034928321486,682.0707620241858
5,7,0,24,25,home,0.6448149514279833,0.21288597352759425,0.14229907504442252,762.3537230529246,612.9663128238947
5,7,1,24,25,home,0.6377631167681292,0.21615506911238358,0.14608181411948723,770.6631140624149,626.3850219487591
5,7,2,24,25,home,0.6114177275436155,0.2279155230684431,0.16066674938794145,808.8051556506227,683.2592411280916
5,7,3,24,25,home,0.6698608934328061,0.20088343113066234,0.12925567543653158,838.3757430284438,670.4497482959663
5,7,4,24,25,home,0.6572393114112431,0.20700700207375305,0.13575368651500375,840.5733783797733,682.0707620241858
3,7,0,10,11,away,0.11550862486125812,0.18693940464972691,0.697551970489015,321.85669599442235,611.1346228510774
3,7,1,10,11,away,0.09512274774075691,0.16359741781957293,0.7412798344396702,298.3213863127822,623.759913408614
3,7,2,10,11,away,0.05877378979058301,0.1129459993737657,0.8282802108356513,273.7167132768905,685.9646300185454
3,7,3,10,11,away,0.07397711200527812,0.13565519351617084,0.790367694478551,299.8807393294572,671.0712732064085
3,7,4,10,11,away,0.06478324804595115,0.1222002149081991,0.8130165370458498,285.6135986653638,680.5688104265115
1,7,0,26,27,away,0.06898304510250874,0.1284498466715498,0.8025671082259415,229.1869685437333,612.9230914356054
1,7,1,26,27,away,0.07830834918957275,0.1417105048981182,0.779981145912309,265.56949350686295,626.4955775744144
1,7,2,26,27,away,0.04932469692972952,0.09762255776295792,0.8530527453073126,239.85963037037067,682.9842420145744
1,7,3,26,27,away,0.04907788016928849,0.09720923066428189,0.8537128891664296,226.6309603307685,670.6349167798256
1,7,4,26,27,away,0.030261452156588486,0.06361876699903646,0.9061197808443751,154.15219764709772,682.0108310368782
9,7,0,12,13,draw,0.1319314450568988,0.20344030135183633,0.6646282535912649,347.2440812002567,611.2421245078889
9,7,1,12,13,away,0.09405544787236908,0.16228181254899743,0.7436627395786335,295.9572318561693,623.4728358696456
9,7,2,12,13,away,0.058501765792711935,0.11251823227235036,0.8289800019349377,272.3747845882935,685.4440403070151
9,7,3,12,13,away,0.08179084662121694,0.14645198075631904,0.771757172622464,318.58330621276275,671.6266166699409
9,7,4,12,13,away,0.06986900810193775,0.12974584793752342,0.8003851439605388,298.73082707321254,680.1813690074305
11,7,0,28,29,home,0.5044655238283722,0.26722165894502725,0.22831281722660066,666.0746965671998,613.0976015253165
11,7,1,28,29,away,0.5038257080261953,0.2674102236084802,0.22876406836532448,679.4034282605185,626.8529064695527
11,7,2,28,29,away,0.42978790936468014,0.28470036194570025,0.2855117286896196,686.1280884980187,683.2475097451097
11,7,3,28,29,home,0.4626859999699914,0.2781783709952087,0.2591356290347999,695.78600604914,670.7083419581187
11,7,4,28,29,away,0.4420529341948476,0.2825012355984992,0.2754458302066532,693.2117369263871,682.0174799604131
13,7,0,14,15,away,0.13092334627933266,0.20248284861305288,0.6665938051076145,346.51271979724146,611.9826067068277
13,7,1,14,15,away,0.10360010213054383,0.17370910321639388,0.7226907946530623,314.61310370839897,624.2544891003474
13,7,2,14,15,away,0.07068689149797913,0.13093542038829709,0.7983776881137238,306.28345088412374,685.6477133416334
13,7,3,14,15,away,0.07474121186549387,0.13673637156913754,0.7885224165653686,301.60840657236355,670.948711738631
13,7,4,14,15,away,0.07289583706037372,0.13411565966705918,0.7929885032725671,306.9687148956099,680.8077802782556
0,8,0,15,16,draw,0.6093159811450177,0.22882191627777884,0.16186210257720343,704.4905695107365,580.4175881339632
0,8,1,15,16,home,0.6547896093545942,0.2081780101712936,0.13703238047411218,746.4656436753278,589.7723240377559
0,8,2,15,16,home,0.7216848791896111,0.17424848233321993,0.10406663847716896,780.0433395097846,571.2375747806639
0,8,3,15,16,home,0.7056430337251902,0.1827386476189642,0.11161831865584565,756.721520041832,561.0021384017548
0,8,4,15,16,home,0.7948549946404599,0.13301641341498077,0.07212859194455923,759.101033322809,483.3605951506426
10,8,0,16,17,home,0.7713948717057001,0.14665976733697617,0.08194536095732374,833.2587073686301,580.5580051812237
10,8,1,16,17,draw,0.8001637346825076,0.12987718087700828,0.06995908444048417,870.8154416962141,589.5957721562237
10,8,2,16,17,home,0.79910852332511,0.13050265316104007,0.07038882351384998,851.5387405727515,571.4167546947
10,8,3,16,17,home,0.819256909966732,0.11843446970949843,0.06230862032376967,862.4031541545991,560.5163056290554
10,8,4,16,17,home,0.8687785425432246,0.08770822383241242,0.043513233624362956,847.9347665005224,482.90112646069724
12,8,0,2,3,away,0.06673097387688154,0.12512051217701325,0.8081485139461052,188.09288883825988,577.763602745158
12,8,1,2,3,away,0.06738494241815796,0.12609249914500753,0.8065225584368345,202.84580059195326,590.7742911507354
12,8,2,2,3,away,0.08964407468695568,0.1567405035619448,0.7536154217510995,230.73692632809872,567.0683506172288
12,8,3,2,3,home,0.10935808070425945,0.18024453472920865,0.7103973845665319,260.6991726612192,560.2516423899756
12,8,4,2,3,away,0.14985884838740338,0.21932759659062084,0.6308135550219758,244.81201683718047,484.0967761874247
14,8,0,18,19,away,0.06277257591195895,0.11914525455494396,0.8180821695330971,181.10229145522675,581.6702379772697
14,8,1,18,19,draw,0.060836947545618414,0.11616518705179812,0.8229978654025835,183.42162664321847,589.5535957468306
14,8,2,18,19,away,0.06591664069065406,0.12390419443734135,0.8101791648720046,179.01024340141814,570.8727034241067
14,8,3,18,19,away,0.07317989695558669,0.13452119662635798,0.7922989064180553,187.0886779662794,560.2284665729527
14,8,4,18,19,draw,0.09444333480666967,0.16276106043813998,0.7427956047551904,155.4375740342423,482.1958792494981
7,8,0,4,5,away,0.4724801710564347,0.27586564350007264,0.25165418544349266,609.9255236263281,578.2906361301597
7,8,1,4,5,away,0.4754541609934151,0.2751313873907119,0.249414451615873,624.3142630416011,590.691320375399
7,8,2,4,5,home,0.6003294580612937,0.23264246869952998,0.1670280732391763,686.6909136704043,568.8845738847727
7,8,3,4,5,draw,0.5890191967530205,0.23732156707666532,0.17365923617031423,669.5915913174165,559.6062131084612
7,8,4,4,5,home,0.7066296323440936,0.182222635431031,0.11114773222487538,679.9560062264894,483.4442051669659
5,8,0,20,21,home,0.68668808820215,0.19249118217637218,0.12082072962147782,762.406712555769,581.6265539918379
5,8,1,20,21,home,0.6878028831783725,0.19192623757637914,0.12027087924524835,771.2083010648813,589.5637149195599
5,8,2,20,21,home,0.7534224966845589,0.15684862217411433,0.08972888114132689,807.5044905403554,571.3461912257258
5,8,3,20,21,home,0.796131274461289,0.13226342111134645,0.07160530442736457,838.4879616629671,561.4399940854094
5,8,4,20,21,home,0.8652854900025801,0.08992260132341962,0.04479190867400017,841.6221182288969,481.638501517648
3,8,0,6,7,away,0.13947696724666414,0.21038615942785366,0.6501368733254822,325.74433515466905,579.0178191073672
3,8,1,6,7,away,0.11356487303244167,0.18485498928194855,0.7015801376856098,298.0513884498128,590.5236720832851
3,8,2,6,7,draw,0.11190679632481915,0.18305412648417785,0.705039077191003,274.7331737723468,569.9682316731096
3,8,3,6,7,away,0.13503867252912716,0.20634737869269593,0.6586139487781769,300.2920821421713,559.812681677484
3,8,4,6,7,away,0.1836837331695882,0.24393179534209208,0.5723844714883197,285.2092430043962,483.8069804272647
1,8,0,22,23,away,0.08179006414758083,0.1464509279519154,0.7717590079005038,229.11844266523502,582.1634896194009
1,8,1,22,23,away,0.0964551229128634,0.16522623440291673,0.7383186426842199,266.28153580989226,589.1561902140674
1,8,2,22,23,away,0.09166848285191387,0.15930430473986235,0.7490272124082238,239.49235871413077,571.730824918311
1,8,3,22,23,draw,0.08993925306301931,0.15711655135239888,0.7529441955845818,225.97160703599127,561.7010863171508
1,8,4,22,23,away,0.09432872038409501,0.16261958358891293,0.7430516960269921,155.60496312491105,482.58674761110814
9,8,0,23,24,home,0.15248723450134238,0.2214822260150282,0.6260305394836294,346.89492564671934,582.7657618668251
9,8,1,23,24,home,0.11097707577783178,0.18203508219269393,0.7069878420294743,292.0357103489934,588.8356047238085
9,8,2,23,24,away,0.10915859028839758,0.18002249152590888,0.7108189181856935,271.5292163532953,571.4233228039776
9,8,3,23,24,home,0.1453981394578775,0.2155710804002292,0.6390307801418933,317.0981020310458,562.2914239155103
9,8,4,23,24,draw,0.19934489959662627,0.25319992229176613,0.5474551781116076,300.32227519499503,482.0545718191833
11,8,0,9,10,draw,0.5501076776799285,0.2522516206551275,0.197640701664944,662.5579837705113,579.0403560594809
11,8,1,9,10,draw,0.5602282258720096,0.2485496101830826,0.1912221639449078,679.71265817623,589.3645998887234
11,8,2,9,10,home,0.5909847659438097,0.2365189406686038,0.17249629338758654,681.9097170557773,570.5700774059851
11,8,3,9,10,home,0.6242697533994679,0.22226941625359728,0.15346083034693478,695.2553045691722,560.6367853341699
11,8,4,9,10,home,0.720616058319556,0.17482069872488049,0.10456324295556345,692.9062914158551,484.9863727748396
13,8,0,25,26,away,0.1521893806305995,0.22124022514898,0.6265703942204205,346.05326151827506,582.3085305363886
13,8,1,25,26,away,0.12431666057760948,0.19603144423952223,0.6796518951828683,312.95983969529453,588.3219257210568
13,8,2,25,26,away,0.12942782402378172,0.20104943407894793,0.6695227418972703,304.5574595635085,572.2286740121333
13,8,3,25,26,draw,0.1328686406091073,0.20432410908690224,0.6628072503039905,300.08480968335,562.7230596820644
13,8,4,25,26,away,0.2065169358075729,0.2570353850677305,0.5364476791246966,308.1037335415264,482.4453625301596
15,8,0,11,12,away,0.05547715840964418,0.10770920680340679,0.836813634786949,157.18985604268926,579.6412718073935
15,8,1,11,12,away,0.04635883426213927,0.0926106480049751,0.8610305177328856,135.4399212136386,589.4191864353845
15,8,2,11,12,home,0.058732072003153224,0.11288044718509627,0.8283874808117505,157.80818978364832,570.1818359303443
15,8,3,11,12,away,0.08221385238582513,0.14702030825916856,0.7707658393550063,208.2260244068633,560.332791146982
15,8,4,11,12,home,0.09392227230390882,0.16211697394871027,0.7439607537473809,157.00137681718925,484.77763426693264
6,8,0,27,28,away,0.10470672345955734,0.17498565629016283,0.7203076202502798,275.4892237083475,583.1538929825906
6,8,1,27,28,away,0.10893357015666771,0.1797716585957425,0.7112947712475898,289.57807908422217,589.8582012271346
6,8,2,27,28,home,0.08694378954018944,0.15326491568605471,0.7597912947737558,230.52246943216826,572.4450749094824
6,8,3,27,28,away,0.08902918961811424,0.15595471281784923,0.7550160975640365,226.67780759850658,564.2689019744238
6,8,4,27,28,away,0.1256592694468568,0.19736759078998445,0.6769731397631588,208.66896393030277,481.9849836545124
4,8,0,13,14,away,0.07666127222753016,0.13942868253618312,0.7839100452362867,215.61302396692227,580.3796068534426
4,8,1,13,14,away,0.06889518625943925,0.12832090379986816,0.8027839099406926,206.33325617301782,590.2975133168193
4,8,2,13,14,away,0.08699517209873242,0.1533316520890563,0.7596731758122113,229.1756412355845,570.9903986584876
4,8,3,13,14,away,0.11245235784400542,0.18364899908929855,0.703898643066696,266.61710418737704,560.9391967029349
4,8,4,13,14,draw,0.16404416314394266,0.23045471817725904,0.6055011186787983,262.96804063256377,484.3747249535996
2,8,0,29,30,draw,0.1015472150501352,0.17131474823719073,0.7271380367126741,270.85490627247174,584.2132884165743
2,8,1,29,30,away,0.10924625507957963,0.1801201053377146,0.7106336395827058,291.3447498087181,591.0886587703134
2,8,2,29,30,home,0.12486613152827652,0.1965798346627553,0.6785540338089682,298.9064624525545,573.428904375951
2,8,3,29,30,home,0.1483454594968293,0.21806730230225368,0.633587238200917,323.40790052074465,564.6807732103996
2,8,4,29,30,home,0.2522814588229477,0.2760677889103941,0.4716507522666582,350.30887039923095,481.3890805626002
1,9,0,15,16,away,0.2641841417331743,0.2796198894318727,0.456195968834953,228.203733209273,348.9259879236934
1,9,1,15,16,home,0.38873978593248515,0.2898693828323227,0.32139083123519213,267.7795511380759,293.21497809820175
1,9,2,15,16,away,0.37532326728639265,0.2907667575108709,0.33390997520273646,237.5756120512373,272.4833766430186
1,9,3,15,16,home,0.2971452424163763,0.28681954525496367,0.41603521232866003,223.74649385733238,317.234696486134
1,9,4,15,16,away,0.24009931418705321,0.2718646264060718,0.488036059406875,156.69661223226032,298.719129118961
0,9,0,1,2,away,0.8607921081994576,0.09276095604415599,0.04644693575638637,703.2903121631781,349.64288197669447
0,9,1,1,2,home,0.9158171871519817,0.057242614030341143,0.026940198817677192,746.8526213682945,299.04828971100847
0,9,2,1,2,draw,0.9385722303760551,0.04209625479171995,0.01933151483222497,777.3896193084338,272.97331767655544
0,9,3,1,2,home,0.9112468816890512,0.060253619901351016,0.028499498409597798,759.6754260116295,321.51620973396865
0,9,4,1,2,home,0.9228494767067809,0.052589043465402434,0.024561479827816708,762.2208890011709,298.6029258138365
11,9,0,2,3,home,0.830517555871821,0.11157729894575072,0.05790514518242835,663.7254123147551,348.84212552189604
11,9,1,2,3,draw,0.8781628939555599,0.08172534010636659,0.04011176593807345,677.6558756456714,298.4646842052181
11,9,2,2,3,home,0.8943561027477284,0.07128827817813355,0.03435561907413808,678.2773048239849,272.27229773865827
11,9,3,2,3,home,0.8734879720273633,0.08471189933363404,0.041800128639002655,692.6724963089572,320.64633411158144
11,9,4,2,3,home,0.8875909289056105,0.07566585215640664,0.03674321893798287,693.6802307167251,299.2858418306659
13,9,0,18,19,home,0.42291785963940587,0.28580582289265016,0.29127631746794397,346.32670316500696,348.1278096783357
13,9,1,18,19,draw,0.45784655739735425,0.2792602633788445,0.26289317922380123,314.19621084462364,292.3653717350968
13,9,2,18,19,home,0.477403027603457,0.2746422729026796,0.2479546994938634,305.86510147692934,270.940018806691
13,9,3,18,19,draw,0.40190330185780077,0.2885969530679343,0.3094997450742649,300.3702598540564,316.6270809232889
13,9,4,18,19,draw,0.43702907194236573,0.28343641166751976,0.2795345163901145,307.6293646864105,299.8340763841861
15,9,0,4,5,home,0.1891189636890085,0.24729097904956465,0.5635900572614269,155.74458931848906,348.3687728426246
15,9,1,4,5,away,0.21825169366621666,0.26278643583891603,0.5189618704948673,134.97698741287059,297.6242999008787
15,9,2,4,5,away,0.2690067140734558,0.28090947315768466,0.45008381276885956,155.42674222275647,272.03806493231536
15,9,3,4,5,draw,0.2729279025150536,0.2818962917120809,0.4451758057728655,206.46924014002647,319.7722362888053
15,9,4,4,5,away,0.2394620241253843,0.27162835538460967,0.488909620490006,155.6364823697462,298.2416831578699
6,9,0,20,21,draw,0.3232599412386772,0.2900316438188736,0.38670841494244923,274.73725587083317,347.8756671217484
6,9,1,20,21,draw,0.41999941509307737,0.2862472633713406,0.29375332153558203,288.5930116589448,292.38897721882046
6,9,2,20,21,home,0.3705512871010369,0.2909848955558908,0.3384638173430723,232.90731146706602,271.2160640550694
6,9,3,20,21,away,0.29991762786038867,0.2872599739278099,0.41282239821180144,225.6399952739354,316.9216851823112
6,9,4,20,21,draw,0.3005765863058866,0.28736107617325757,0.41206233752085586,209.26037842955205,300.0193311761888
4,9,0,6,7,draw,0.2494884222241004,0.2751559499095655,0.4753556278663341,214.8241838104707,348.38127839398754
4,9,1,6,7,home,0.29864513741405174,0.28706085393756375,0.4142940086483845,205.14995123825568,297.4429420989939
4,9,2,6,7,away,0.3635416462585338,0.29120613474639695,0.34525221899506925,228.60541682598426,271.9429376878685
4,9,3,6,7,home,0.3515996822072651,0.2913029913427678,0.35709732644996706,267.5566866697283,319.5591896724785
4,9,4,6,7,home,0.37445660675178083,0.2908103844528692,0.33473300879534995,262.6642160395968,298.18834516905457
2,9,0,22,23,away,0.32057378250057167,0.28979527966036916,0.38963093783905917,271.7055616965674,346.89492564671934
2,9,1,22,23,draw,0.42951946155583787,0.2847452859582413,0.28573525248592085,294.73370984145555,292.0357103489934
2,9,2,22,23,away,0.46309088403861676,0.2780860123140312,0.25882310364735206,296.87829843284874,271.5292163532953
2,9,3,22,23,home,0.4373382800605595,0.28338021987120887,0.2792815000682316,325.10283486666515,317.0981020310458
2,9,4,22,23,home,0.5002515232997675,0.26845219024622435,0.23129628645400815,350.48995740898437,300.32227519499503
8,9,0,8,9,home,0.7474869550923728,0.1601614362149133,0.09235160869271379,578.8341678838968,347.9585106589481
8,9,1,8,9,home,0.810580971417781,0.12366320497778316,0.06575582360443583,589.3154680989018,297.0172021279132
8,9,2,8,9,home,0.8164162300461242,0.1201517444889197,0.06343202546495617,570.2565312081603,271.5476586380864
8,9,3,8,9,home,0.7583739375709888,0.1540650392773604,0.08756102315165076,560.3002783031831,319.66940317014075
8,9,4,8,9,home,0.6939043864148009,0.18881487358880333,0.11728073999639584,484.8470801414901,298.44096956882333
10,9,0,9,10,home,0.9311694443106721,0.04705164261974616,0.02177891306958178,831.8174863127856,347.6852374025424
10,9,1,9,10,home,0.9589089867591228,0.02834874836942071,0.012742264871456419,871.9019434750234,296.90082274034626
10,9,2,9,10,home,0.9599057846969232,0.027669966246304502,0.012424249056772321,851.2486771742144,271.9814985776057
10,9,3,9,10,home,0.9510135863243832,0.03370901361710509,0.015277400058511782,864.2455124359019,319.91461892562086
10,9,4,9,10,home,0.9529289167357802,0.03241133431856652,0.014659748945653339,850.1715778711548,298.8580040577239
12,9,0,25,26,home,0.222508882539869,0.2647175981423391,0.5127735193177919,188.39365285498684,346.91118571541983
12,9,1,25,26,away,0.3002878664720311,0.28731694725347867,0.41239518627449023,200.66267519819917,291.6505823915832
12,9,2,25,26,home,0.36636598717836866,0.2911313491070616,0.3425026637145697,229.58446555708363,270.8909192527591
12,9,3,25,26,away,0.34894151689261155,0.29127519549536823,0.3597832876120202,262.5148159401595,316.46400580502296
12,9,4,25,26,draw,0.3542655299747757,0.29131260467144504,0.3544218653537793,250.20704216644694,300.26398642239207
14,9,0,11,12,away,0.2171367646078054,0.26226724455978145,0.5205959908324131,183.71133027597872,347.44976471390845
14,9,1,11,12,away,0.2701671886735142,0.2812072407601088,0.44862557056637703,180.46974407885784,296.0988270222184
14,9,2,11,12,away,0.3007521922467238,0.2873877879236727,0.4118600198296035,181.18196956046805,271.80172836761903
14,9,3,11,12,home,0.25188713272605423,0.27594089105733,0.4721719762166158,188.0126534080088,319.4414463240213
14,9,4,11,12,draw,0.24096854912065369,0.2721842181979298,0.4868472326814165,157.16048208271587,298.3899471485973
7,9,0,27,28,home,0.7856153129745479,0.13843498817735478,0.0759496988480973,612.8587855572343,346.4095781012669
7,9,1,27,28,home,0.8473004465348388,0.10121337955761843,0.05148617390754269,626.8666071271668,291.2694300846155
7,9,2,27,28,home,0.897958790305523,0.06894715026043752,0.03309405943403956,683.2005808302716,270.74267609414323
7,9,3,27,28,home,0.8617492319221509,0.09215732972060685,0.046093438357242264,670.8602210181496,315.8777013527047
7,9,4,27,28,home,0.8797704630416278,0.08069556696015137,0.03953396999822083,682.0263701874168,300.31665146829573
5,9,0,13,14,home,0.9004771973029753,0.0673065642757197,0.03221623842130508,765.0204566149092,347.9307813998412
5,9,1,13,14,home,0.9286326493325012,0.048743629359173715,0.022623721308325077,772.0922648348801,294.4468075839045
5,9,2,13,14,home,0.9481811253401526,0.035624925100372344,0.016193949559475035,807.0700068883455,272.60482590147683
5,9,3,13,14,home,0.9438766562977089,0.03852929067553565,0.017594053026755454,838.2572861204069,317.85000909500314
5,9,4,13,14,home,0.9507101944053536,0.03391441134141207,0.01537539425323426,841.8826917616921,298.63402480114587
3,9,0,29,30,home,0.37939571898265434,0.29053818328064274,0.3300660977367029,314.58681127919454,346.6057906784719
3,9,1,29,30,draw,0.43895993966958613,0.28308257366251066,0.2779574866679032,300.4035181999354,291.3008776083604
3,9,2,29,30,home,0.42813322434508305,0.2849750459417187,0.28689172971319826,272.54178571727135,270.7870583134123
3,9,3,29,30,home,0.3996087580732519,0.2888458739916489,0.3115453679350992,297.35405975303587,315.20331791210566
3,9,4,29,30,draw,0.40049335376688755,0.2887512469000907,0.31075539933302176,282.6547315909484,299.8897131190144
2,10,0,15,16,away,0.025178472389180917,0.05380313153209704,0.921018396078722,273.50353204280475,832.8810397908268
2,10,1,15,16,away,0.023019428230261152,0.04953290692347301,0.9274476648462658,296.947843766089,871.6358773021543
2,10,2,15,16,away,0.025802248461557986,0.05502553973081725,0.9191722118076248,295.82710629115655,851.0192188842495
2,10,3,15,16,away,0.02897006420625281,0.06115619554334306,0.9098737402504041,326.8648700116569,862.2139149442446
2,10,4,15,16,away,0.03573762667919578,0.07383057336603827,0.890431799954766,349.82858960277866,849.0218107223864
8,10,0,1,2,away,0.13996043025348592,0.21081814369802288,0.6492214260484912,577.763602745158,830.3667123968169
8,10,1,1,2,away,0.12000364840734523,0.19165086743719184,0.6883454841554629,590.7742911507354,872.8402271227026
8,10,2,1,2,away,0.11762305479375401,0.1891744374774278,0.6932025077288182,567.0683506172288,852.9240639189316
8,10,3,1,2,draw,0.10440192890035416,0.17463504076288228,0.7209630303367636,560.2516423899756,868.4589056625289
8,10,4,1,2,away,0.07625641575194853,0.1388638972748878,0.7848796869731637,484.0967761874247,849.8189385120294
